Sample,Layer (sm),Mechanical composition,CF (%),Soil Density (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Humus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Crop
NMNX-1257,40-60,Loamy,24.591249080562,1.4667425723384,6.84,0.53,133.20654404473,63.637515473939,153.52508544139,2.2268786408812,117.03416800885,23.674220643552,17.239569461631,58.228099689935,0.95658773806499,63.771039321669,14.017673385315,Potato
NMNX-162,0-20,Clay,26.384905570385,1.1679885636531,6.75,0.673,182.87323000352,26.04210924898,125.48506787115,1.480453672801,99.513413127106,17.610031692036,3.2699916815808,16.515823874118,0.84005886761463,21.090473892358,2.1316468540507,Carrot
NMNX-163,40-60,Clay,20.885233464908,1.3040677155386,5.84,0.521,55.014692672674,50.957078001767,95.338906718607,0.94098824933721,100.36340303062,8.37494642657,15.245052498163,53.248313825497,0.71662188882568,129.98957824314,8.6533490302552,Bean
NMNT-192,40-60,Loamy,25.720279330227,1.47494938337,6.14,1.382,50.753717154165,48.266370295561,104.93705492039,1.4894042849674,135.57973048852,14.798602831295,35.526295565313,37.507563083981,0.60701302687956,117.57740208665,12.718332040279,Bean
NMNX-7180,20-40,Clay,23.866936129841,1.3934849552343,5.74,1.437,113.83583511176,58.060457463165,224.9345428876,1.781378873096,131.76028021279,22.341113883655,24.706380521637,120.20739288274,0.50535111108715,77.808110667597,12.565688999652,Pepper
NTXM-172,20-40,Loamy,22.789002881326,1.1850906264871,6.27,0.331,154.40286246501,30.48541411927,160.31046860552,1.1503055230172,56.52526279708,26.481600919715,3.438348868962,11.926080951966,0.54063948924238,18.592026406209,2.1420762761791,Carrot
NTXM-173,20-40,Loamy,30.421418850128,1.3722737840776,6.48,1.842,171.42590583785,81.659512924674,213.53977668924,2.3750830917644,173.04027849596,33.306325343362,50.936903747873,78.436066261511,1.4331396956548,266.7789963942,8.5123799997663,Corn
NTXM-173,0-20,Gill,31.227633729627,,5.77,0.296,27.156767704794,24.607874191004,115.91148951529,1.655512335276,136.96414905097,18.615825619051,38.559911082678,136.56578443716,0.63966586028987,185.11885565035,18.242499390494,Cotton
NMNX-193,0-20,Loamy,28.77318355896,1.2109964189383,6.8543,0.365,22.230017290029,18.443481340572,166.99347126985,1.1817007137317,187.49068081227,17.410305190809,79.596971522193,253.67171129174,1.6416370854766,175.24323932445,23.636008177058,Wheat
NTXM-202,0-20,Clay,25.302471008841,1.3005927888946,6.56,0.892,26.041538746224,18.935554848191,145.37999383765,1.6640965437683,133.80429091397,12.442654318274,47.734186217781,122.72059502161,0.69046888610282,173.03623387254,10.586598728237,Cotton
NMNX-7033,0-20,Loamy,33.775583535308,1.2332099993522,6.56,0.392,158.1169897484,64.51166571277,266.68370839707,2.877127231316,184.30078070218,33.264227443172,52.681690880518,146.14371356827,1.5535072505134,206.51142758095,22.084514588082,Corn
NMNX-7154,40-60,Silt,27.502669013799,1.4994020776783,6.48,1.261,17.650807024554,14.857578432103,157.49782231795,0.90681607603843,204.51021482856,13.236727413634,42.661187223251,204.23081111575,0.62979408613371,102.58076855744,19.342597947567,Wheat
NMNX-166,0-20,Clay,25.413093900661,1.1850575650462,6.8543,0.131,74.567547456929,46.02947103006,128.39653597373,1.4546883677678,190.66400955044,15.001055110341,28.95014538671,76.884291913101,0.82528863929062,129.94958822453,19.974800851114,Bean
NMNT-195,0-20,Sand,18.690893956402,1.4870663855189,6.25,1.046,132.09569536443,34.498498532587,120.26374918762,0.33943713128369,34.654619427562,17.566873082576,1.2523541601131,10.573302281707,0.60103992754803,14.081856645552,0.88498141077137,Carrot
NMNX-7183,40-60,Loamy,19.4,1.4913185348525,6.44,0.847,52.38008896741,50.583886312075,123.19686292829,1.0861388461165,153.20067961648,8.0680491286823,27.785842717677,42.479798763848,0.55778620610166,134.98010911778,11.925109275038,Bean
NTXM-203,40-60,Clay,26.06633157972,1.4284357528709,6.88,0.969,10.992250079931,5.8824574812309,158.99444094237,0.8099406220759,129.93381914683,12.24647881124,50.479905840576,246.53881922133,1.045227795258,174.56593568099,6.7990354559593,Wheat
NMNX-195,20-40,Silt,23.052358025161,1.3926619363275,6.3,0.672,,54.054836274941,207.9327205085,3.4492637406646,174.28251743943,30.530186603589,39.567087875914,120.0604763015,0.98364396273275,118.98238123903,15.605794649783,Potato
NTXM-232,20-40,Clay,28.644454467208,1.3456080728765,6.47,0.18,21.026229947306,16.089117849514,131.63391279466,1.522604620179,176.85913829253,,35.751229639838,117.02154474542,0.59406022452821,172.1919506184,7.2029581241037,Cotton
NTXM-233,0-20,Gill,19.161469657556,1.5426976620072,5.93,0.455,112.90709818297,44.671992650068,203.65563077682,1.0195051251455,135.88670712968,19.368102411032,23.202277964385,,0.61227832730171,81.207825485229,9.3290313087133,Potato
NTTM-166,20-40,Loamy,25.197367324706,1.2132516479366,5.84,1.108,66.888943487691,56.007255854871,163.63489153019,1.7243043816424,155.91514970356,17.505469765475,30.729411868021,108.4558405874,0.86420564151662,127.08749551226,11.151472432782,Bean
NMNX-384171,40-60,Loamy,19.845423769784,1.2470661649476,5.79,1.09,131.48269996215,30.042015354986,159.11862681984,0.74658589508363,79.647819222126,15.618952635138,3.1908426430769,8.9284600706118,0.75972294546205,12.250907583494,1.0059265306841,Carrot
NMNX-391159,40-60,Gill,21.297611936393,1.3458434137289,6.13,0.452,98.63246936762,50.808244062377,168.4981907275,1.1716758171134,148.45819067444,10.973907371331,25.982644640908,84.838554003433,0.52405347885241,82.191564276915,4.2769515015484,Pepper
NTXM-206,40-60,Clay,26.818823306211,1.4231075863694,7.12,1.653,18.127029798261,7.3334181152364,145.1684262004,1.0042086216661,130.30909622263,11.039438240293,45.954990550703,232.97104111793,1.3529496537093,122.1115963243,19.212757279268,Wheat
NMNX-7186,40-60,Clay,21.417215092742,1.3163394445295,6.14,1.682903024928,145.74921238048,35.361636615905,150.49247550605,0.70375751871267,55.496563467123,22.324444440409,3.4411961413879,12.980207343315,0.44686553875538,18.543419668436,1.2858321488185,Carrot
NTXM-206,0-20,Loamy,20.111715338381,1.5207610598988,6.45,1.3877306800517,81.960842827317,64.093256399324,173.7556177825,2.1055702800019,98.821162972689,18.090936723677,29.055016017778,115.92750701198,0.41684041835722,52.90071875022,12.772459949733,Potato
Karta-166,40-60,Clay,27.522017652337,1.5323223823676,6.52,3.8400545654942,16.631853273212,17.098723655646,113.46745517215,1.2846162227004,150.05474669737,14.800376638723,23.568887809806,79.382549860984,0.48922322036736,119.76787694514,7.3770332466391,Cotton
NTXM-207,40-60,Clay,25.943773390906,1.4632698925629,5.86,1.4685759906107,18.448691520034,10.309668962351,92.44208268288,1.0491098628056,171.02336883864,14.768784375528,43.581483660509,75.057418782024,1.0463256908532,108.03126702164,17.771859315394,Wheat
NMNX-14297,20-40,Clay,26.468310730786,1.3866053626009,6.13,3.6962906160569,20.135226270072,15.985781932599,115.42611153188,1.4520683691444,136.29908654337,10.120489295237,29.021159579982,121.88819315739,0.63890867142604,88.881474017283,17.9016301159,Cotton
NMNX-14418,20-40,Sand,29.869459163548,1.3509643466324,6.55,1.7410217574964,20.640627383117,11.843257645354,101.11737438475,0.88014000296881,201.81543122808,12.396747668703,68.983133512534,230.62617947812,1.2945056144912,188.77470635617,16.50806149589,Wheat
TSPD-2057,40-60,Loamy,21.694864120293,1.4663954407477,6.47,1.6039806772547,158.80624083213,52.214816055688,192.70665941488,2.7449977907949,144.21402270416,18.331116024948,15.457527085157,,0.866214401629,89.557721530685,13.787296319043,Potato
Karta-168,20-40,Clay,25.911832873648,1.3859744123124,5.5,1.4121808729411,86.61652752334,60.309934184835,126.42970922657,1.6552157590524,118.90557290293,16.618895134411,20.425680880787,102.35879513913,0.53148485151034,110.59547955161,15.484020842081,Bean
NTTM-170,0-20,Gill,24.789597555433,1.0294220064424,6.54,1.6464526325849,173.67034014238,28.233750817213,155.49480200179,1.4882262434503,78.605560597226,26.146426326279,3.663759966512,16.956461690884,0.64248383914447,19.068394020931,1.7628258751254,Carrot
NMNX-7791,20-40,Gill,26.214370113063,1.3614473512011,6.08,1.6211150111846,18.21394062302,16.145145318917,168.53909537822,0.95313431213331,205.16899845892,17.728643543742,59.423345224551,241.28461191823,0.93256533210116,195.92133600721,8.2485508303943,Wheat
NTXM-209,20-40,Sand,24.019024903942,1.2468741514996,6.09,1.479912915935,104.20302490493,40.167099040915,197.42658704633,2.2798935236987,104.35796674564,29.891391909612,20.597044746175,178.90067407763,1.2302933391945,140.98700893282,14.716663656061,Potato
TSPD-2058,40-60,Clay,25.147688890432,1.4404884467387,6.46,2.2654077523215,16.69237584653,5.9207174731006,117.93358101254,0.81941966255561,134.1482430504,9.7967952240499,35.142208288523,132.75405730232,0.66382296330949,182.29153271674,9.747256491805,Wheat
Karta-169,0-20,Loamy,25.308008907564,1.1082722278597,6.91,1.0286976370873,140.97348817987,96.86844711204,205.43454385346,1.9312491011135,124.72218910296,20.840349908995,41.307875574591,90.293575086432,0.61646879951315,127.13082480094,9.7783312769107,Pepper
NTTM-171,40-60,Clay,25.220573920006,1.4699259529731,6.22,2.0931456555093,16.04485373953,12.461173745728,143.44705263393,0.93240624743328,170.42639007255,9.2893461827916,29.391566511217,106.103603531,1.1568721754828,167.72041503727,16.930513274495,Wheat
NMNX-8033,0-20,Loamy,25.222633966533,1.1026365027726,6.77,1.190554418413,133.6708953741,78.849212309374,248.90598577901,1.8427425157058,155.61100300958,16.347625114004,35.639489344647,99.642223201495,0.80568891985965,107.12224672266,12.478149937679,Pepper
TSPD-2059,0-20,Loamy,22.623985053352,1.0881440683639,5.72,1.7086276968969,175.04118471492,35.509297442603,124.53970074691,,74.498031834643,29.46891129689,4.9745173231159,18.512207513092,0.65236529679928,22.19008775917,2.8348563249261,Carrot
Karta-170,40-60,Clay,24.089057010142,1.4101798196819,6.35,1.6747061802652,14.367770990649,5.4102946949083,99.718695798896,0.91395170350819,208.96069116287,11.165306620609,31.493761859222,175.0829622364,0.79210025007308,184.74679217958,8.4793903606178,Wheat
NTTM-172,0-20,Clay,30.435708854466,1.2606220398582,6.08,1.6996082177962,20.016435917695,12.747311065318,126.56427461912,1.4731978590405,230.82190931783,19.367042376441,67.777202130616,121.58321381511,1.6443996900118,196.63799526674,19.948456547331,Wheat
NMNX-60062,40-60,Silt,27.950516540419,1.4879690092809,6.41,1.5897864788369,19.25416936368,,88.387836446637,1.0707157929649,163.68641951953,12.385829386461,35.546322188364,69.349275026628,1.4171442710683,139.75066529284,9.9715524664516,Wheat
NMNX-61157,0-20,Loamy,26.059121472232,1.3661941573509,6.18,1.7961498436,125.44947088659,43.272417663174,237.70633916252,1.6886429791936,105.8059972252,16.107520551888,18.949271641462,75.75556116125,1.1011362833006,185.30685450952,10.442008048891,Corn
NTXM-228,20-40,Silt,27.819462173282,1.3953407623401,5.76,1.7988165101611,75.154738213065,51.816238519482,115.45874135821,1.7916151352982,157.14848684421,16.102834364384,35.26264254747,53.004905412123,0.57301979882715,176.34473087065,13.4816019229,Bean
NTXM-229,0-20,Gill,27.156295559318,1.3799707506574,5.95,1.9369069411093,89.367826836109,46.740898603881,164.05974109996,1.7381987617894,90.126138254464,15.087037659281,45.61626107413,,0.39279224944122,77.127699484648,4.1347530596915,Corn
NMNT-193,0-20,Clay,22.242135200808,1.5646209879974,5.64,1.5545120446816,60.446315922684,45.661565408102,107.59607866368,0.91603520249699,101.22587529152,9.4370496317842,32.677587276673,42.148519537522,0.36403910415776,56.970366595305,7.784528943306,Bean
NTTM-162,0-20,Clay,22.650738663793,1.1932558780229,5.78,1.3232766095336,190.05249629042,35.662817457227,186.3748357402,1.4985110854858,80.124925810143,15.175792043798,4.4938216809865,18.236949049935,0.78979764005407,19.711406829659,2.0147364616886,Carrot
NMNX-397430,40-60,Silt,22.29947648117,1.4695426597973,6.49,1.8704052126764,97.229699561654,69.130831559602,156.96708030359,0.81544783435843,142.02229177938,17.379481797642,15.839615173529,56.861866760813,0.60531689780177,106.00703162585,7.8989755988704,Pepper
NMNX-404659,20-40,Gill,22.718415411522,1.2366435869633,6.2,1.4087092051846,167.487836425,39.125839125941,131.08225428452,0.82766273278312,66.618823407612,12.445373411683,3.8912207828544,16.835662731874,0.60949553768381,21.29690510241,1.5772746065818,Carrot
NTXM-202,0-20,Clay,31.655125013355,1.2837612930315,6.39,1.908579613031,23.582972884853,14.475003812189,190.84087086546,1.4913734891032,215.94787984198,16.036503757968,68.408005425845,238.81205241669,1.5731045434922,161.16068658024,17.484909571593,Wheat
NMNX-7274,20-40,Clay,23.014054612055,1.3904005074147,6.8543,3.1658915924243,25.554549666909,18.628419859018,110.96158164596,1.0067499457583,156.0789954578,14.791401260226,36.758691734709,77.754059948503,0.56590092252596,99.850446062685,9.1623076415095,Cotton
NMNX-7395,0-20,Clay,22.128850076703,1.5194844076168,6.18,1.303256574081,63.240451761218,47.551167523158,127.67967968732,1.2139206699267,113.61531769183,12.482097281397,19.601055030466,79.723631605197,0.39634147017608,109.97318812081,12.643696386849,Bean
NMNX-166,40-60,Gill,24.478727591733,1.4896473756612,6.55,1.9027221638884,135.32552102008,72.123123713736,244.51495621808,2.5644307247153,152.66238917677,25.031617527135,50.047493616376,89.676619289875,0.87490048720374,206.47136714114,17.565251622607,Corn
NTTM-164,40-60,Clay,26.714912899893,1.4176369053231,6.31,1.9945111797247,17.181696867733,10.81056588811,108.75946722318,0.97843426226706,174.05167747137,9.5364235885321,56.118485977237,92.28098554394,0.83007538400969,97.573295046276,19.170780299572,Wheat
NTXM-203,40-60,Gill,25.110995680158,1.3595859824723,7.41,1.4401283049032,94.087582680709,43.219759087676,203.43697771653,2.4443597786018,112.66717965649,26.366093245425,28.982338837425,123.8706243802,1.5515165161023,150.60284444584,14.467624348282,Corn
NTTM-165,20-40,Loamy,23.009550955079,1.2712984785468,5.5,1.87741497554,171.88856883016,42.980182412824,112.57277955259,0.74538213533353,69.318088240097,25.511294286762,4.006082207823,17.897803794227,0.72515591383465,19.088679865878,2.6430196512092,Carrot
NMNX-7304,40-60,Gill,27.642016186436,1.4087940123341,6.01,1.438558018667,124.83104421714,65.076598819825,208.03476186412,2.1071086533859,110.32032816355,25.701268729895,37.335833542477,67.452834876136,1.4107111822875,91.57316827434,12.049689821929,Corn
NTXM-232,20-40,Gill,27.953576887724,1.3599519096311,6.56,1.9271189109716,17.036959120117,12.431143674601,170.0396742287,1.2012734853616,221.51062876836,11.888351584873,38.457654295998,99.017085463104,0.82634845913389,163.92521871261,17.668564879672,Wheat
NTXM-233,20-40,Loamy,22.114972771009,1.311581766606,6,1.4766119021192,80.887781432919,42.116129961393,177.81179546565,1.3394757533931,113.76817726285,10.503013206134,30.447105900865,69.881824251708,0.84112381398331,109.29565998025,13.43980172274,Bean
NMNX-7426,0-20,Clay,22.670751075119,1.585091349889,6.53,1.9634029881546,53.372945373448,50.607434753784,128.75631697097,1.1011040502734,126.09648764886,13.546387767677,14.45140799371,21.723842570119,0.68511962521766,127.07030039936,8.4771786589786,Bean
NTTM-167,20-40,Loamy,24.42199531477,1.2495350255659,6.28,1.3639555489738,113.99897418179,66.922753304586,196.41699334882,1.5439150702632,134.82783536367,24.468683040019,34.570336405529,65.080537127638,0.68435093497745,127.33160783425,8.2904448313447,Pepper
NMNX-7427,40-60,Silt,20.46762260937,1.3104003172803,6.65,1.5706658987798,113.89856635431,53.786231741906,146.52340725869,0.81095663051906,122.10468116855,14.942005751378,33.658580204265,79.807445667116,0.62007698561765,81.339772518684,7.2991004390701,Pepper
NTXM-207,0-20,Loamy,22.528649257512,1.5569965161739,5.85,1.6212638034717,87.984477365592,43.151888199352,135.27162217797,1.3059112271385,97.770054695138,17.713588129567,19.29604733857,63.731092221441,0.37545693212592,43.814877222888,5.6606821231418,Potato
NMNT-199,0-20,Clay,22.261893155947,1.5595017729199,6.37,1.6229575079907,93.792911595729,49.173610389416,167.25754807562,0.71237859923601,69.768918941185,12.365962306537,17.952705016553,68.300967237525,0.60778732124143,51.152383770065,6.6428959879057,Pepper
NTTM-168,0-20,Loamy,25.307036778961,1.3958917250307,6.49,2.0111130274504,80.558728863071,51.253203372574,187.56893017335,2.1608071950273,75.644652840971,23.78165189957,42.050985882253,80.461134778932,0.89069286508007,205.76850328416,5.7238905707935,Corn
NMNX-7428,40-60,Loamy,18.977091270455,1.3459477100993,6.35,1.3923451189188,137.21301064535,20.375734014314,145.44959071521,0.55138064189006,55.037658118578,13.451899515133,2.3647182550579,14.115309743865,0.59139994644779,16.877026226099,1.0676686307599,Carrot
NTXM-207,40-60,Clay,27.285780843646,1.4012924279012,6.36,2.3460368700039,16.816798798603,11.645200153927,91.069842493876,0.90091531541188,212.0709712304,14.900506554612,20.203379481033,114.15012908204,0.67912995667567,151.59963678259,14.180254076418,Wheat
TSPD-2056,40-60,Clay,26.273926095443,1.4508389845586,6.78,1.8906924011436,11.01957869406,11.337895601144,87.747060513961,0.93249453700353,137.42908381582,10.273204327249,55.739228479893,191.32643523864,0.97599580646131,152.17541436417,11.578185931509,Wheat
Karta-167,0-20,Clay,21.60898285396,1.4520181863617,5.63,1.5503493998465,93.908159907311,54.903413923626,171.52986339583,0.69973627961252,128.42034245276,19.691906709674,34.381145265184,11.051008382864,0.45335279498768,49.441008938763,2.9048106409241,Pepper
NTTM-169,0-20,Gill,32.13706425154,1.1125398777067,6.35,1.5949305676178,172.52179960994,60.043567267882,227.29926995018,2.6217506626854,165.96408996246,30.556978036391,67.365201576256,176.20304875848,1.4640898915484,228.38623825242,17.670028903057,Corn
NMNX-14297,0-20,Loamy,25.254275613851,1.0605152692798,5.82,1.1757281676992,178.93093619954,42.808524727954,181.08951360604,1.066094344215,60.040162103033,23.313403780319,3.2777563761048,13.611945626483,0.81163552923668,21.236406195388,2.0217313994934,Carrot
NMNX-14418,0-20,Clay,30.838249639961,1.1684521508009,6.6,1.4495634108628,120.59713299411,95.608211393932,281.21678526666,2.7598780845623,146.21596819787,29.841205933163,72.713807818982,160.82577616269,1.9130824348975,221.92759412466,22.535947857451,Corn
TSPD-2057,0-20,Clay,25.855550798214,1.4603590642937,5.96,2.4157279821286,8.0879564373445,8.1640946389551,76.833198966891,0.71939448447965,164.57338397056,,15.969999816361,64.524309796622,0.41708355061761,159.749357171,8.9287924895835,Wheat
NMNX-7791,0-20,Clay,24.331314697125,1.2761974220909,5.5,1.4558091498866,92.380238619168,68.366712578854,163.22781182314,1.4416774553767,124.39647320183,18.085955725621,46.738065498079,113.45962434609,0.99384487452992,136.47137613805,18.480523800867,Bean
Karta-169,0-20,Gill,28.839388226658,1.1755602244331,6.61,1.1077505413488,183.30220031737,84.463227868549,229.82605224477,2.4268932943664,162.08291593418,28.848812459377,73.609230559784,108.78254063693,0.80842031852621,201.55166477254,19.069918923452,Corn
NMNX-14781,0-20,Loamy,21.171939100597,1.4296941626357,6.19,1.6468975867533,116.02615729153,23.312686073221,101.06927534405,0.76221161088028,31.499653846851,13.476595348456,2.9489663061214,9.6751278975829,0.59089124361273,12.939859181292,1.9888732726764,Carrot
NMNX-14902,20-40,Clay,27.208548433961,1.2252474241317,6.44,1.2602750841856,71.423905892007,52.254094031049,148.74819645597,1.3966261712998,149.93328781624,13.048794035915,29.268493133507,122.47422810154,0.82405416799797,146.29927697026,16.272082337427,Bean
NTXM-210,40-60,Clay,21.916739577452,1.4615785508407,6.87,3.4695827297032,20.82062374927,17.163701224427,98.391964408568,0.80626241249687,145.15715025515,14.527400849062,17.82384206564,58.51950742129,0.66211874489122,133.46313451653,6.8485007162457,Cotton
TSPD-2059,40-60,Clay,25.766779407155,1.4004099737988,6.45,1.416913498497,122.45566580964,66.408895436748,192.77358858019,2.500357808335,91.986805616815,19.910136946659,21.191496718076,121.2623049874,1.0171085033803,130.61635848498,19.651157946936,Corn
Karta-170,40-60,Clay,26.917584868185,1.3428617338873,6.37,1.8016610516539,147.14201110993,52.423207379318,192.44588000962,1.8673111242273,136.4509118184,29.382785238226,33.530840431459,152.24968846462,1.1093511121424,150.09954549228,7.9363829767237,Corn
NTTM-172,40-60,Gill,24.731639380336,1.4093728298638,6.28,1.9352678385812,17.169315311789,7.0059276341077,99.17239845376,0.76383325626145,173.77036608099,15.228070646471,38.699287486564,103.94182964147,0.90789475392954,152.03500717589,13.258743768125,Wheat
NTXM-211,0-20,Loamy,28.3854434796,1.2286986400945,5.84,0.89333779264307,159.62860164384,93.741476604401,192.04185235885,2.8471565762489,194.59673142901,37.385326798309,45.128085554501,165.0239432976,0.81525784204393,124.75318905991,8.4552568685979,Potato
NTTM-173,20-40,Sand,25.663529278773,1.2808673045996,6.21,1.3903161321079,128.83464121746,58.249720717331,198.44853787673,1.3087247056137,119.12205682894,12.520894096043,41.416036316072,91.827360837434,0.67247740790556,79.016564210744,10.609762596401,Pepper
NMNX-60061,0-20,Gill,33.81819530471,1.2673420096866,7.09,3.0383550692469,23.397127203236,,148.10099324407,1.5305530054149,120.63097713291,12.788494231625,37.784108372597,105.28578066239,0.63698244250492,147.53698014506,9.6044808370033,Cotton
NMNX-61156,40-60,Loamy,18.972810081705,1.3608828193681,6.15,1.5698859844636,150.67805447899,19.701882171716,112.21289662706,0.65810923142093,51.742437204301,12.689712171709,3.6207572569799,10.068081656381,0.67847788372932,17.657804173099,1.5910489138113,Carrot
NTXM-201,20-40,Loamy,27.844259896325,1.3065116568206,6.24,1.1564010910573,113.3000367941,41.967823741379,160.80221902864,3.1142897377711,163.70714487866,29.391899148161,26.437022245519,105.42535200592,1.1521397904139,121.01499209704,11.07965983944,Potato
NMNT-194,0-20,Loamy,26.462212842461,1.1578627156297,6.8,0.678,84.894979306959,58.241886296926,160.29152290736,1.6864344152124,128.58799655022,19.815141354879,44.978588249735,125.44129293153,0.91867747076012,129.49335170149,9.8906067579901,Bean
NTTM-163,0-20,Loamy,23.085884166438,1.0845043582998,5.68,0.736,163.86550743597,48.114814311845,172.10428803535,1.328778493632,77.570425066369,26.662542645242,4.9215706999927,13.595474931259,0.65922146273331,18.854926501851,1.5336038574249,Carrot
NMNX-7543,0-20,Loamy,23.041651067165,1.5702007182216,6.55,0.493,115.86276611884,40.138311214899,171.51033885998,1.1842088460322,133.50588919212,9.4651068142352,29.433269563344,31.671281660318,0.32887946230858,47.288440692546,5.7159209067625,Pepper
NMNT-195,20-40,Clay,29.407661155631,1.3114014023935,5.66,0.624,16.218576718827,12.465967725716,131.5498914513,0.95466904108703,200.99457099978,17.948549141397,38.027341701524,206.12386925794,1.0166005611847,172.15345065735,16.957218001878,Wheat
NMNX-7665,0-20,Loamy,25.956238916665,1.2551163275336,6.46,0.456,68.702101015867,68.252083288173,186.56882354871,1.4664934091218,159.46605967122,13.064680090674,29.091646960842,148.2913117559,0.74605348685311,165.80790069595,11.709821740076,Bean
NTXM-203,40-60,Loamy,24.046774171497,1.3239657761201,6.29,0.999,55.519635947058,52.058597534313,95.294047155572,1.2540655904713,108.30429893081,14.819678869382,26.775176706843,59.870137574179,0.41722980529702,67.632876721031,13.114344241401,Bean
NMNX-195,0-20,Clay,19.146445521544,1.3446946242157,6.54,0.657,106.72512324018,62.126432042804,143.4364762006,0.92842599962103,93.493783524143,10.34658484207,28.804853096404,22.492419808049,0.34061777205303,30.353378401512,3.2180683046172,Pepper
NTXM-204,0-20,Gill,23.015575391044,1.4387072458679,5.9,0.776,121.62496025425,30.981605689028,97.27931349789,2.472258968535,129.07530985276,23.106954814642,33.726203220269,125.55047037545,0.5054312502568,107.04672694715,6.7498802838377,Potato
NMNX-7545,0-20,Clay,26.856856302645,1.2929282344155,6.09,0.46,142.35641392645,86.339699469132,204.68824898493,1.9875774247953,158.62489295301,23.121082191163,38.111078468685,93.726991749178,0.88342485459118,111.23456503248,13.692875386649,Pepper
NTXM-204,0-20,Clay,25.507876539768,1.5292086841383,6.57,0.368,9.4761774375044,8.4484550062038,67.683333695104,0.61871244513413,122.16117370256,8.7040321464027,17.765253136902,65.32463302534,1.2147941415076,67.399876812706,7.1518024707308,Wheat
NMNX-196,0-20,Clay,20.638496345337,1.3263518392267,6.1,0.843,33.68902242918,50.806496355638,126.56511790009,0.97613361698636,66.330674360159,13.420920976397,17.84020277612,66.68992912587,0.3210023469971,134.56680612585,5.0778894146763,Bean
NTXM-205,0-20,Loamy,26.931795692999,1.2265853961566,6.6,0.409,,67.903994424592,224.74620331068,1.3710935423983,154.67962895811,23.845647005454,33.948700127479,142.71340081245,0.78429252321561,85.718943916291,14.930229044442,Pepper
NMNX-14294,0-20,Clay,24.861194129712,1.5245087761072,6.8543,1.269,8.9444284920261,9.9854562014985,125.17109503144,0.4243469909887,183.35060870706,10.992073468255,23.904635249758,181.48364226085,1.3802725463149,120.91313339621,7.208619124339,Wheat
NMNX-14415,0-20,Loamy,21.673766668398,1.3838446227718,6.12,0.553,131.84304678295,17.467960836071,85.558133118759,0.80590110106386,60.879444404302,14.132071251949,1.1857788785447,11.831926816598,0.41893170062992,15.341795193034,2.0187885614426,Carrot
NTXM-205,0-20,Gill,24.213040261161,1.2024691382876,6.17,1.292,77.644482362052,67.138880039671,169.04014016794,1.41802923041,161.95561496632,16.659922466309,48.044649687297,110.44117918991,0.87163694379171,103.23171756763,9.4401361071174,Bean
NMNX-197,0-20,Loamy,21.516074323663,1.4317924115539,6.3,0.863,128.2595834396,31.646951635929,69.382329254412,0.871179768661,46.246442406261,9.7043520774146,2.0167853316597,6.2362848020035,0.46311171270141,14.316610548904,0.95834129883511,Carrot
NMNT-198,40-60,Clay,26.643125847585,1.3980704316023,6.21,0.734,107.38163288775,67.370910880974,253.41053819793,2.1809749542316,124.23535145601,18.38886468834,59.494905556232,43.895354289794,0.77781767731291,119.82539976202,8.8696796589835,Corn
NMNX-7519,0-20,Clay,24.717038637015,1.4423839558888,6.59,0.985,12.737986700714,6.6847780448987,124.9982805096,0.84750822991904,117.40809959362,8.3279976929673,27.552445307794,133.1437584961,0.49255517944614,72.702905225602,4.561889980896,Wheat
NMNX-7640,0-20,Loamy,16.493120053862,1.3902218174273,6.15,1.665,135.99796239557,20.472505331824,124.31767425115,0.34322304385241,52.063899309807,7.953294892529,2.2852400953726,12.012792069442,0.63483847256304,12.119959646734,1.1734909503259,Carrot
NMNX-170,0-20,Loamy,28.043103817868,1.2516498247437,6.07,0.462,111.54012333419,67.959283252266,246.15532376807,1.3604320628674,148.74267099356,17.536221535254,34.188845720746,106.07348576948,0.6555715308206,98.530391187928,13.583923990941,Pepper
NTXM-207,0-20,Clay,27.405685029288,1.6327774258572,6.66,0.691,16.773202587773,11.630825251268,102.99226474069,1.0320698948489,94.314390185688,7.6207262318552,11.737350588301,14.820510267761,0.66257169836289,94.9128714106,4.2253408983605,Cotton
NMNX-7669,0-20,Clay,25.892836356412,1.4406019086814,6.13,0.604,112.345130358,46.190455352851,213.02029888789,2.0319487736409,120.28182901162,12.873387060547,17.501392265042,41.690953541788,0.35883816098632,152.53566660186,10.89255672001,Corn
NTXM-207,40-60,Sand,22.811517839554,1.4459010173472,6.08,1.462,56.184388125736,53.440899998883,136.0463973683,1.3662469769574,134.06346666401,8.1891358031679,22.474041639268,96.969168686119,0.66269683380473,149.13809854781,8.2890815035557,Bean
NMNX-199,20-40,Loamy,24.422494361364,1.1846386386432,5.5,0.822,162.27354380796,43.261625802267,176.83098458266,0.96639830894154,54.503629649774,14.54434421148,2.098878907221,17.305942749112,0.77781418771681,19.434569288733,1.588416889215,Carrot
NMNT-200,20-40,Clay,27.217401484348,1.2295756931097,5.88,0.605,81.705495522154,64.171169765465,144.46119412546,1.4629625668706,118.22294490428,17.518227575611,39.70939346608,99.993116904102,0.54394003413837,95.801326374963,11.009120506145,Bean
