Sample,Layer (sm),Mechanical composition,CF (%),Soil Density (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Humus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Microorganisms (CFU/g),Crop
NMNX-204,0-20,Clay,32.005274571995,18.226587870635,7.4697306699018,0.58895757623013,25.33,24.927110538931,246.82489333467,,311.69,51.77,1.34,10.26,2,7.79,1.1,163089057.32,Wheat
NTXM-213,0-20,Clay,27.162988684343,26.235398989572,6.2090899262147,0.45846680494848,34.03,16.731767951067,212.12520807686,,362.96,58.06,0.44,9.58,0.63,13.71,0.96,1384245215.45,Wheat
NMNX-16230,0-20,Clay,33.913220577259,23.219925470283,6.5574316236076,0.26468652127384,27.74,29.462752955367,169.79849986498,,303.05,,1.03,7.28,1.92,9.31,1.19,796112562.38,Wheat
NMNX-16351,0-20,Clay,33.546220377029,16.38318408564,7.1085972056826,0.39870545899946,50,20.886071944836,251.06506364814,,365.66,50.06,1.76,14.99,3.29,7.93,1,231386087.81,Wheat
NTXM-213,0-20,Clay,24.451186982729,20.268961205912,6.9589467640709,0.2206180833793,46.98,16.917518424807,179.03714647908,,348.05,50.15,1.77,8.71,1.62,11.06,1.07,175100693.59,Wheat
NMNX-205,0-20,Clay,22.222468082531,29.718879947776,7.1270769106933,0.42785832608553,22.41,17.529190800497,221.71839184603,,327.47,56.09,0.97,9.57,1.69,5.7,,786305588.03,Wheat
NMNT-206,0-20,Clay,31.208143445468,25.717068726941,6.2473988220274,0.20614542821359,36.3,28.725551341536,224.39106975987,,348.21,68.95,0.65,13.72,2.41,6.66,0.88,40615738.4,Wheat
NMNX-7519,0-20,Clay,34.966426515258,18.832633589597,6.2167832493456,0.2397344365065,33.9,16.380294587433,287.01841353912,,328.33,,1.64,8.2,1.76,7.09,0.76,213846354.34,Wheat
NMNX-7640,0-20,Clay,21.587781470972,16.073597909965,6.5792178294146,0.21093209515721,59.39,27.876132979598,186.27679135231,,386.11,46.26,1.13,4.66,2.95,8.9,0.5,532404007.91,Wheat
NMNX-170,0-20,Clay,26.608816656776,23.337815876077,6.5680476665089,0.22865618619183,39.48,21.641647263994,256.1299872166,,371.26,53.1,1.53,6.27,1.95,10.11,0.99,1425798057.71,Wheat
NTXM-215,0-20,Clay,36.96613572942,22.884087104113,6.9604577257413,0.26698867881241,69.55,24.969558496282,229.61293763733,,406.6,41.01,1.85,6.88,1.26,8.29,0.96,726632726.44,Wheat
NMNX-7677,0-20,Clay,29.205867841668,21.068121974918,7.4647601248618,0.20459413387822,40.05,28.875923148101,186.39489545357,,365.28,51.59,0.84,13.41,0.92,9.78,0.78,1674097659.03,Wheat
NTXM-215,0-20,Clay,27.511175206345,28.199550626729,6.5638810502484,0.4466428641517,46.2,24.828343968797,261.30453078599,,325.2,51.11,1.8,12.31,1.38,9.66,0.85,1420639435.15,Wheat
NMNX-207,0-20,Clay,36.391451118806,22.588817872111,6.8325160624295,0.35946985509464,29.61,18.543120021765,290.0160370316,,323.98,53.8,,3.96,2.61,9.41,1.04,414656155.88,Wheat
NMNT-208,0-20,Clay,31.482786569693,18.915909913212,6.6308408321906,0.51500848945332,19.66,25.90013143341,151.78976456845,,343.76,57.2,1.41,7.89,2.08,10.38,1.18,1748213192.65,Wheat
NTTM-177,0-20,Clay,30.289339917773,21.497543817365,7.2216871353985,0.39063716704964,29.89,19.817088486902,204.48115780958,,363.31,54.72,0,3.52,,10.92,0.8,,Wheat
NMNX-7678,0-20,Clay,25.439581367962,15.426894685289,6.5005263517357,0.31029393972943,38.89,28.038787567928,186.87812477399,,361.07,67.42,1.2,5.36,1.43,10.96,0.83,231903685.78,Wheat
TSPD-2065,0-20,Clay,24.580369000184,20.663101281455,7.1854028206471,0.56867064217049,70.42,24.940275440397,297.1413131617,,394.38,49.6,2.88,13.24,0.95,9.19,0.8,,Wheat
Karta-176,0-20,Clay,29.915121224119,29.186380644059,6.9902437198375,0.27066949095311,55.46,24.678988307162,289.4181493887,,357.13,43.25,2.57,10.65,1.69,12.01,0.92,193379778.3,Wheat
NTTM-178,0-20,Clay,24.48254136454,26.957239443047,6.3424552584725,0.49079156632574,35.25,16.336505065109,179.18147107279,,344.13,68.21,1.47,13.75,1.42,10.53,0.61,62579808.76,Wheat
NMNX-16475,0-20,Clay,23.148473112895,25.473514338624,6.6549686632316,0.47179552680185,20.63,22.300010930921,269.60828454198,,295.74,60.68,0.17,3.4,1.02,8.05,0.51,304251188.63,Wheat
NMNX-16596,0-20,Clay,26.556828642217,22.40291424535,7.077997937813,0.28624350057084,21.52,19.380383031522,168.31746753969,,289.33,51.24,1.13,14.47,1.86,8.48,1.19,176822207.1,Wheat
TSPD-2066,0-20,Clay,38.778069005693,20.245291314452,6.3298155749436,0.49487354799434,55.33,24.289433896823,199.93170540118,,396.71,35.02,1.57,10.77,0.98,,1.14,1300681468.6,Wheat
NTXM-218,0-20,Clay,38.938146277679,25.884391945292,6.8732047358564,0.2786962390028,22.6,15.355328424382,273.85688031703,,319.96,60.64,0.54,10.71,1.45,10.6,0.64,403754113.58,Wheat
Karta-178,0-20,Clay,34.634338526662,29.419639277849,6.4674552900671,0.33831053342595,40.87,29.893726915165,165.04796728456,,355.69,70.88,1.78,7.32,2.73,11.19,0.81,1818933376.73,Wheat
NTTM-180,0-20,Clay,34.138408533043,20.285693230143,6.7970163945252,0.26614594260941,59.71,21.277693342617,280.53483767593,,376.76,77.4,2.04,3.99,,7.61,1.26,1624508832.02,Wheat
NMNX-8283,0-20,Clay,29.345369331315,27.003829616183,6.4210609843468,0.35405756423506,28.47,24.261810628816,247.13515413655,,342.36,56.19,0.93,12.56,,9.27,0.67,371814306.33,Wheat
Karta-179,0-20,Clay,36.232859033132,26.618036154441,7.0628259077306,0.26641839134807,17.7,15.281064234157,270.37628232704,,319.88,58.89,1.45,4.07,,9.49,0.93,541038444.62,Wheat
NTXM-220,0-20,Clay,38.312611599947,21.6713202475,6.1809087728325,0.26953644182944,43.5,26.934320664284,159.48840041961,,322.05,67.97,0.97,8.3,,9.72,0.97,37131292.27,Wheat
TSPD-2069,0-20,Clay,20.929124201765,20.677724704736,7.2208568824594,0.26189904574043,49.7,25.311924286651,203.15479112866,,386.51,41.31,1.47,4.19,,10.47,0.71,1178283880.79,Wheat
Karta-180,0-20,Clay,25.138231844102,21.387039791698,7.2483495881073,0.41325682526191,17.68,21.67864005212,183.620760681,,322.82,46.73,0.71,14.29,,11.22,0.86,1527356412.76,Wheat
NTTM-182,0-20,Clay,24.699409613337,15.813862348334,6.1288822898749,0.26478106005012,25.98,26.012344679879,153.62764667602,,359.02,58.6,0.85,9.83,,6.32,1.15,853888078.3,Wheat
NMNX-201,0-20,Clay,25.508857590851,22.281703986589,6.8749291158339,0.49905336735035,19.9,15.760068000829,151.78185260484,,318.46,61.67,1.07,13.72,,10.71,0.83,511508694.57,Wheat
NTXM-210,0-20,Clay,24.657397684451,21.09020522468,6.6323387501095,0.59265222745906,37.87,25.243209559036,287.37469089435,,297.15,34.88,1.87,9.68,,7.52,0.22,1605423069.06,Wheat
NMNX-202,0-20,Clay,33.105541341019,18.396751161914,7.2534483232918,0.35483904248958,30.97,27.717101040079,194.0586789426,,352.31,59.25,0.97,4.21,,7.22,1.26,173602479.85,Wheat
NTXM-212,0-20,Clay,31.735785118429,19.801169465466,7.1721796886049,0.38201244106317,38.1,28.170168544239,198.21449654287,,355.49,37.17,1.06,4.97,,9.68,0.24,1809522670.21,Wheat
NMNX-7794,0-20,Clay,35.975388317448,17.404953932654,6.3226208031907,0.43065076055704,18.58,16.220946976062,228.12788318453,,309.37,72.51,1.65,6.48,,11.61,0.83,,Wheat
NTXM-212,0-20,Clay,29.4409436973,16.526799896281,7.1416642188056,0.31090960403856,14.31,29.802376156883,173.87918045012,,321,60.33,,13.65,,8.25,0.9,1488465484.26,Wheat
NMNX-168,0-20,Clay,35.288601352583,21.580875195643,7.1253538115408,0.3298398194782,52.51,20.408965612026,236.0298469459,,349.9,66.21,2.3,13.21,,10.56,,296931319.39,Wheat
NMNX-7759,0-20,Clay,36.689993261366,18.691019243467,7.0874553292477,0.31647278666321,45.8,18.629592979825,245.10004115244,,384.88,,1.59,12.08,,10.8,0.92,769910389.84,Wheat
NMNX-7880,0-20,Clay,22.212808349567,26.229768351954,7.4402788599409,0.41865612689869,12.68,20.365735988172,276.57832531039,,295.65,56.02,1.12,6.33,,12.29,1.18,497218252.01,Wheat
NTTM-175,0-20,Clay,24.166708069852,20.842749684751,6.2154214851848,0.28485124475127,25.62,18.606087696628,201.37154384021,,316.55,58.35,0.67,8.63,,8.4,0.7,1653948507.66,Wheat
NMNX-7796,0-20,Clay,22.465817339512,26.25003687775,6.3867378021449,0.50366005687402,58.95,17.831795305992,219.02528973223,,342.72,47.14,1.6,6.6,,7.32,1.12,1731612006.41,Wheat
NTXM-214,0-20,Clay,36.722346426583,22.257515389479,6.2109746342761,0.37057505731501,13.47,21.623960132511,195.27648155185,,318.44,64.45,,12.01,,10.1,0.91,63249529.66,Wheat
NMNX-170,0-20,Clay,30.280540155312,22.943863228411,6.5982019505776,0.31224502084023,29.98,24.918569533249,196.88960798084,,334.32,57.3,1.6,11.28,,7.84,0.8,1493291917.51,Wheat
NTXM-179,0-20,Clay,21.765604278644,24.393242991044,7.0876535143522,0.41469532514084,34.93,15.427835308133,166.22839938783,,316.32,63.51,0.69,4.84,,8.07,1.15,118962878.12,Wheat
NTTM-140,0-20,Clay,26.936834116954,29.255274747437,6.0719944328732,0.36570327189131,50.19,20.285289052583,192.81314772074,,376.74,428.32,1.48,13.17,,8.35,1.07,498272323.54,Wheat
,0-20,Clay,32.780433026926,17.409238114838,6.1550548046359,0.30478305022812,44.18,27.147418664332,243.6324867238,,325.81,435.49,2.19,12.3,,9.23,1.08,1777392336.36,Wheat
NMNX-170,0-20,Clay,35.808032200329,19.550747400687,7.198415446018,0.46541147545021,33.45,15.722722237734,176.45371600958,,358.21,382.8,,14.55,,7.7,0.76,869559198.44,Wheat
NTXM-180,0-20,Clay,24.497076374531,16.938867147086,6.8791679217823,0.24737099383688,22.64,17.663024766386,270.42075167058,,314.11,444.96,1.08,11.72,,9.23,1.03,523853649.95,Wheat
NMNT-172,0-20,Clay,22.257931355566,25.515605488706,6.2449374463029,0.52851912563318,59.67,26.317097203058,274.77405715221,,431.7,419.22,2.31,6.69,,7.59,1.06,698710997.96,Wheat
NMNX-171,0-20,Clay,34.165992544277,21.603821941605,6.7067416402925,0.26067462284639,18.28,26.243479563342,291.8745824471,,326.47,398.41,1.41,12.21,,7.76,1.24,1148569637.71,Wheat
NTXM-180,0-20,Clay,25.705490428163,22.395182292471,6.1219302449923,0.44617779209594,31.86,17.373633332727,154.25761398204,1.41,326.84,398.38,1.82,4.26,,10.33,0.78,634019426.34,Wheat
NMNX-172,0-20,Clay,32.486476908121,26.059767293248,6.1036896930022,0.28123409227179,42.12,28.567261274041,260.92040979269,1.32,336.48,477.77,1.78,8.25,,8.67,0.96,179010817.6,Wheat
NTXM-145,0-20,Clay,,,6.502985292,,39.72,42,43,,329.38,423.44,1.54,5.1,0.4,8.75,0.85,328855247.76,Corn
,0-20,Sand,,1.27,7.038096361,1.19,20.61,58,41,0.49,315.52,434.22,0.46,13.69,0.41,12.29,0.95,602592063.77,Corn
NTXM-145,0-20,Sand,42.05,,7.840207144,1.5,30.5,55,44,0.87,315.96,442.19,0.91,5.16,0.46,8.74,1.33,1231543924.17,Corn
NMNX-16,0-20,Sand,39.76,1.33,,0.61,14.96,35,40,0.9,287.11,415.93,1.5,,0.5,9.79,0.77,1801341413.28,Corn
NMNX-17,20-40,,38.05,,7.628472891,1.45,19.51,42,42,1.55,,388.29,1.11,8.64,0.4,9.15,0.56,194551347.08,Corn
NMNX-138,0-20,Loamy,39.64,,7.073453503,1.46,54.2,,42,1.45,402.22,416.8,,6.31,0.42,9.51,1.11,293007394.13,Corn
NTXM-183,0-20,,,,5.70080568,3.42,64.99,55,38,0.57,424.27,410.2,,8.68,0.46,10.84,1.04,826021811.5,Corn
NMNX-175,0-20,Sand,34.36,1.33,5.718627178,2.62,33.7,53,40,1.23,329.7,448.05,3.25,4.85,0.39,7.74,0.94,646874438.7,Corn
NTXM-184,20-40,Gill,26.51,1.52,6.98435366,1.73,53.87,56,36,1.31,367.63,450.71,3.98,8.65,0.45,8.71,1.14,,Corn
NTTM-145,0-20,Clay,26.45,1.27,6.94801983,2.23,42.89,50,37,1.16,315.73,433.21,2.91,14.14,0.4,10.29,0.53,1176268541.14,Corn
NTXM-184,0-20,Loamy,36.89,1.26,,1.96,16.86,48,39,1.23,297.46,423.55,1.45,13.19,0.42,11.96,0.9,339112670.33,Corn
NTTM-146,20-40,Sand,45.59,1.34,6.249050656,2.47,47.14,38,41,1.11,343.97,431.6,3.53,,0.39,9.2,0.93,892375648.06,Corn
NMNX-261,0-20,Gill,33.01,1.48,,2.93,58.44,,39,1.91,386.49,427.27,3.25,9.41,0.41,9.02,1.26,,Corn
NMNX-503,20-40,Loamy,25.6,1.35,5.953933276,2.66,21.26,38,36,1.94,351.72,451.42,1.01,6.88,0.43,7.88,1.14,114666141.88,Corn
NMNX-624,0-20,Loamy,30.24,1.4,5.85393208,4.39,27.38,,40,0.84,317.62,419.17,3.24,10.93,0.13,12.27,0.67,1211754269.09,Corn
Karta-147,20-40,Loamy,30.61,1.27,,1.81,26.96,45,36,1.23,326.07,388.99,1.85,10.28,0.1,7.97,0.96,92462874.54,Corn
NTTM-149,0-20,Loamy,20.78,,5.070175667,1.2,38.53,40,43,0.5,360.47,409.43,2.55,7.04,0.17,11.49,0.88,1093789586.12,Corn
NMNX-902,0-20,Loamy,28.3,1.34,6.012632591,0.53,28.34,59,41,0.64,322.98,412.32,0.52,14.41,0.12,7.49,,499228432.96,Corn
NTXM-224,0-20,Sand,11.71,1.29,6.254028451,2.87,16.68,41,43,0.82,347.88,407.58,3.22,7.54,0.18,10.54,0.63,142207007.48,Corn
NTXM-225,0-20,Loamy,24.11,1.41,7.375482851,0.89,30.19,47,37,0.33,351.32,447.29,2.33,9.36,0.11,13.91,1.08,248213923.18,Corn
Karta-149,0-20,Clay,15.91,1.36,7.778915154,1.12,21.91,53,41,1.12,363.59,440.5,2.12,12.74,0.17,11.52,0.92,2040185720.25,Corn
NTXM-215,0-20,Sand,25.6,1.26,6.286500176,1.28,31.6,59,43,,337.67,370.38,0.74,5.02,0.16,10.02,0.37,1988557031.53,Corn
NTXM-216,0-20,Silt,21.4,1.25,7.070959995,3.31,39.33,50,41,1.03,,425.58,3.69,11.17,0.1,10.44,1.02,280135284.84,Corn
NMNX-412,0-20,Silt,8.56772,,6.244841491,3.07,33.44,49,44,2.2,370.67,436.39,3.88,7.13,0.14,11.39,0.54,72704572.33,Corn
NTXM-180,0-20,Loamy,15.41,1.46,6.043304899,1.97,51.16,51,35,2.11,363.32,411.36,0.71,14.15,0.37,8.42,1.11,852118673.41,Corn
NMNX-172,0-20,Silt,8.56772,1.33,5.824709117,0.69,22.91,57,41,1.05,359.57,471.3,2.03,4.69,0.25,7.47,0.66,73904059.05,Corn
NTXM-181,0-20,Loamy,12.37,1.4,6.357389366,0.64,50.66,35,40,1.05,387.71,420.94,3.18,3.71,0.13,12.93,1.15,126013452.6,Corn
NMNX-8968,0-20,Loamy,15.63,,6.364134968,2.03,60.07,37,39,2.32,373.75,416.28,3.97,11.03,0.44,12.64,0.76,261845601.31,Corn
NMNX-9089,0-20,Silt,17.19,,5.01450727,3.31,34.85,53,38,2.02,302.44,467.07,1.99,,0.53,8.43,0.6,,Corn
NMNT-174,0-20,Silt,17.92,1.24,6.149410611,1.74,31.54,54,44,0.81,325.25,359.57,3.52,5.58,0.51,11.72,1,153158299.48,Corn
NMNX-138,0-20,Loamy,25.84,1.36,5.950660556,2.94,62.65,,42,0.71,400.9,417.5,1.42,9.83,0.49,10.9,0.81,,Corn
NMNX-379,0-20,Loamy,13.58,,5.960370061,3.67,48.85,57,35,1.12,379.63,389.51,3.85,6.5,0.4,9.11,1.12,294897458.74,Corn
NMNX-139,0-20,Silt,21.21,1.44,5.561398642,1.52,20.39,39,36,1.34,350.21,376.04,3.98,7.08,0.71,11.93,0.69,659074706.41,Corn
NMNT-176,0-20,Silt,12.543,1.51,7.416245107,0.94,38.02,43,44,1.23,324.25,456.91,2.83,13.08,0.89,8.71,0.99,1159712230.78,Corn
NTXM-185,0-20,Silt,18.84,1.25,5.583370042,1.45,35.64,44,41,2.14,331.36,428.93,2.42,6.3,0.28,8.45,1.19,49608012.11,Corn
NMNT-213,0-20,Silt,12.543,1.31,6.430010215,3.34,27.56,42,36,0.54,309.66,,3.49,8.91,0.2,12.11,1.07,321800545.15,Corn
NMNT-214,0-20,Silt,17.86,1.28,5.534878156,1.87,32.76,45,43,1.11,319.33,451.56,1.34,3.7,0.14,10.03,0.56,443219983.72,Corn
NTTM-147,0-20,Silt,17.86,,6.903985986,1.8,56.79,60,36,0.51,378.45,428.77,2.75,9.87,0.1,8.02,0.23,,Corn
TSPD-2035,0-20,Loamy,28.85,1.26,6.271478838,1.12,62.14,40,40,1,375.63,446.66,0.72,4.94,0.32,6.7,1.2,531535228.3,Corn
Karta-146,0-20,Silt,15.96,1.29,7.224285503,1.94,42.33,52,45,0.53,353.52,439.79,2.63,3.64,0.16,,,157436585.49,Corn
NMNX-539,0-20,Clay,18.9,1.26,6.13428721,0.78,91,35,38,1.84,328.02,468.64,1.45,7.32,0.44,10.77,0.65,1143842341.75,Corn
,0-20,Loamy,25.76,1.38,,1.37,76,49,42,1.9,297.91,439.65,3.01,6.197,0.1,12.34,0.92,47619282.93,Corn
TSPD-2036,0-20,Loamy,25.18,,7.782051313,1.33,74,39,38,0.85,316.78,418.76,2.88,6.298,0.1,9.66,0.81,496402321.01,Corn
NTTM-149,0-20,Silt,21.85,1.36,7.062779015,3.53,,43,39,1.42,383.34,381.45,3.73,6.399,0.38,10.75,0.93,182779198.28,Corn
NMNX-781,0-20,Silt,20.51,1.3,7.730367824,3.07,88,55,45,2.02,379.72,,0.96,6.5,0.47,8.47,0.96,693816204.51,Corn
NTXM-188,0-20,Clay,13.7,1.28,5.286203711,0.54,60,36,43,1.79,374.5,,1.94,6.601,0.3,8.39,1,142586740.44,Corn
Karta-184,0-20,Loamy,15.19,1.29,6.766240045,0.84,76,60,39,0.36,281.86,48.69,1.1,6.702,0.4,10.32,,1455090961.01,Corn
Karta-185,0-20,Clay,23.71,,7.382762603,1.52,93,,42,0.87,345.18,44.16,2.98,6.803,0.12,9.05,0.63,564011589.27,Corn
NMNX-1386,20-40,Loamy,16.14,1.47,5.658169482,4.03,65,60,43,1.3,347.64,50.84,3.11,6.904,0.17,7.65,1.2,1362217820.35,Corn
NTXM-190,0-20,Clay,19.99,1.37,5.543360238,2.45,95,52,36,2.42,392.53,51.44,1.08,7.005,0.41,10.05,1.11,579791401.95,Corn
Karta-150,0-20,Silt,17.06,1.41,6.215109715,0.82,75,38,39,1.01,298.44,48.06,0.86,7.106,0.41,12.28,0.58,1519655754.09,Corn
NTTM-152,0-20,Loamy,15.23,1.27,7.120272972,2.29,74,54,38,2.45,393.22,67.24,1.54,7.207,0.35,8.75,,818242642.31,Corn
NMNX-1266,0-20,Silt,12.543,,5.950647577,1.54,91,36,45,1.87,350.83,52.28,3.88,7.308,0.69,10.56,0.8,1640645854.47,Corn
NTXM-181,0-20,Silt,15.14,1.34,7.236705436,0.76,71,46,40,2.1,357.42,48.72,3.68,7.409,0.52,13.24,0.8,413898133.37,Corn
NMNT-173,0-20,Silt,12.93,1.24,6.501697816,1.82,99,55,35,1.54,380.58,58.64,1,7.51,0.1,7.93,1.06,728492064.95,Corn
NTXM-181,0-20,Silt,12.543,1.43,7.592490617,2.99,72,40,38,1.31,411.27,369.92,3.35,7.611,0.12,9.72,1.19,1825068416.31,Corn
NTXM-211,0-20,Silt,16.24,1.24,5.875345751,3.99,83,58,45,1.18,410.85,381.05,3.68,7.712,0.12,8.48,1.21,1541072300.22,Corn
NMNX-6829,0-20,Silt,19.71,1.28,6.932400225,0.56,93,58,38,2.85,389.42,435.49,1.66,7.813,0.13,11.24,0.73,,Corn
NTXM-211,0-20,Clay,22.8,,6.946209881,1.11,70,36,42,1.37,421.56,493.39,3.81,7.914,0.14,9.7,0.52,859859443.4,Corn
NMNT-204,0-20,Loamy,24.58,1.39,5.739175027,1.43,76,47,42,1.71,391.16,382.8,2.66,8.015,0.1,8.12,0.42,269969831.07,Corn
NTTM-173,0-20,Clay,28.79,,6.738652179,0.65,99,41,36,1.12,419.36,444.96,1.88,8.116,0.11,8.94,,1571722437.75,Corn
NMNX-6830,0-20,Loamy,27.32,1.34,5.594819626,0.56,99,54,37,0.78,447.89,386.34,2.62,8.217,0.18,12.4,1.02,1251952566.12,Corn
NTXM-212,0-20,Clay,28.21,,6.946636369,2.8,86,59,35,1.21,390.21,398.41,3.5,8.318,0.12,8.57,1.09,,Corn
NMNX-204,0-20,Loamy,28.39,1.5,5.012139669,2.29,69,46,41,2.76,437.24,505.41,1.3,9.46,1.22,11.4,1.22,1537652071.27,Corn
NMNT-205,0-20,Loamy,14.68,1.3,6.363472208,0.78,91,56,37,0.45,417.37,442.19,1.46,9.34,1.43,6.6,0.98,,Corn
NTTM-174,0-20,Silt,12.74,1.48,6.880431223,0.75,61,52,41,0.31,424.34,410.25,2.01,,0.31,10.86,0.68,156728698.67,Corn
NMNX-15748,0-20,Clay,22.56,1.31,7.300410836,2.25,67,45,38,0.84,403.6,448.05,2.59,,0.51,7.91,1.24,265787050.83,Corn
NMNX-15869,0-20,Loamy,26.34,1.36,,1.14,79,42,37,2.06,426.83,433.21,3.65,9.35,0.1,9.27,0.53,147029749.19,Corn
NTXM-250,0-20,Clay,22.37,,7.283736617,1.88,78,43,42,1.93,377.5,423.55,3.39,8.76,0.17,13.77,0.81,1706719658.62,Corn
NTXM-251,0-20,Clay,29.45,1.27,7.023936392,0.69,,54,36,0.84,483.79,431.6,3.37,6.46,0.32,8.36,0.62,1550050392.78,Corn
NMNT-206,0-20,Clay,14.75,1.24,6.939083505,3.59,97,36,45,1.56,467.17,470.9,0.78,8.59,0.11,13.13,0.89,915807155.87,Corn
NTTM-175,0-20,Silt,12.543,,7.868474653,1.38,67,47,44,1.66,374.85,419.17,0.81,9.56,0.22,8.45,0.55,143566516.69,Corn
NMNX-6832,0-20,Loamy,26.96,,5.005306977,2.98,73,35,38,0.97,469.92,388.02,2.81,,0.12,11.2,0.72,,Corn
Karta-174,0-20,Loamy,17.76,1.3,6.136131869,1.75,77,36,37,1.06,404.73,407.58,2.37,9.73,0.16,10.52,0.89,860338578.49,Corn
NTTM-176,0-20,Silt,18.79,1.31,7.524080076,0.79,81,41,38,2.25,450.13,447.29,2.67,9.36,0.18,10.51,0.92,,Corn
NMNX-15991,0-20,Silt,18.55,1.35,5.706943251,0.87,68,57,43,0.96,414.07,380.14,1.06,,0.11,8.39,0.81,1752597646.04,Corn
NMNX-16112,0-20,Loamy,29.66,,5.758506323,4.38,72,45,35,1.29,398.24,425.58,0.86,9.43,0.25,8.79,1.13,831899012.97,Corn
NTXM-215,0-20,Silt,12.59,1.47,6.349606327,1.7,61,53,43,1.42,435.98,406.82,1.1,6.35,0.55,9.12,0.67,,Corn
Karta-175,0-20,Clay,21.22,,5.999969026,0.56,67,43,39,2.04,413.34,436.39,2.8,7.94,0.13,10.18,0.66,340437818.53,Corn
NTTM-177,0-20,Silt,15.47,1.26,5.453592032,1.77,67,58,39,1.14,365.92,471.3,1.96,8,0.1,11.02,0.83,,Corn
NMNX-7437,0-20,Loamy,14.39,1.32,6.372576327,3.65,66,60,38,0.59,433.77,369.73,2.6,7.62,0.11,10.55,0.6,,Corn
NTXM-216,0-20,Loamy,29.29,1.33,5.105588355,1.97,82,43,38,0.37,419.3,440.95,0.76,8.33,0.22,9.56,0.78,,Corn
TSPD-2065,0-20,Loamy,29.28,1.28,5.935344406,1.26,84,50,44,1.35,440.7,,2.96,,0.14,8.91,0.4,86608668.19,Corn
Karta-176,0-20,Loamy,17.41,1.3,5.17782304,1.79,81,53,42,2.96,400.43,417.58,3.01,,0.18,8.2,0.98,510437218.91,Corn
NTTM-178,0-20,Loamy,16.48,1.38,6.462391607,0.55,91,50,40,2.15,,456.91,3.75,9.35,0.1,10.34,1.13,1622263557.29,Corn
TSPD-2066,0-20,Clay,20.46,1.24,7.069172227,3.24,93,53,38,1.52,448,431.65,1.07,8.4,0.1,10.78,0.95,,Corn
NMNX-16717,0-20,Loamy,28.9,1.3,7.473134377,1.29,90,44,38,1.49,412.43,428.77,3.09,9.75,0.32,7.28,0.81,139058776.46,Corn
NMNX-16838,0-20,Loamy,23.85,1.34,6.158376967,0.78,81,45,35,0.76,,446.66,3.69,,0.19,6.72,1.15,260540832.83,Corn
Karta-178,0-20,Loamy,13.76,1.24,7.549873681,0.88,78,40,38,2.14,410.38,406.68,1.75,9.11,0.79,8.77,0.98,1096575808.32,Corn
NMNX-1257,0-20,Silt,22.22,1.33,6.028321558,2.12,60,51,36,1.32,425.8,402.92,1.99,8.74,0.1,8.23,1.04,369010461.44,Corn
NMNX-162,0-20,Clay,16.38,1.41,,3.01,88,46,42,1.64,393.87,396.16,1.11,8.46,0.16,9.36,0.95,723804312.16,Corn
NMNX-163,0-20,Loamy,17.9,,6.500343222,2.73,93,47,37,0.58,420.5,419.27,3.91,8.93,0.14,10.36,0.22,677362316.11,Corn
NMNT-201,0-20,Loamy,15.86,1.45,5.935745417,2.75,,55,45,0.11,445.83,488.3,3.95,8.76,0.44,7.38,0.69,484413156.84,Corn
NMNX-7189,0-20,Silt,17.55,1.4,7.072655622,2.73,78,35,44,1.9,448.28,446.15,2.16,8.06,0.56,6.87,0.57,1700323809.12,Corn
NTXM-172,0-20,Clay,15.93,1.3,5.333322606,0.59,65,37,40,1.06,394.58,433.55,3.15,7.62,0.38,7.79,0.99,159620239.02,Corn
NTXM-173,0-20,Silt,22.95,1.37,5.749914421,2.08,71,54,16,2.1,404.04,418.02,3.64,6.8,0.58,8.54,1.02,492423482.92,Corn
NTXM-173,0-20,Loamy,18.97,1.47,6.931756558,1.33,61,44,17,0.62,441.81,406.14,2.83,6.44,0.48,10.22,,962318970.64,Corn
NMNX-202,0-20,Clay,25.76,1.3,6.657964753,0.94,80,43,16,1.85,351.2,405.21,3.48,10.12,0.36,8.42,0.63,,Corn
NTXM-211,0-20,Clay,24.25,1.34,6.596060648,2.61,73,58,21,0.57,465.37,405.75,2.6,8.3,0.31,11.38,1.12,511386213.22,Corn
NMNX-7033,0-20,Clay,14.28,1.27,5.970458434,1.58,61,38,20,0.6,419.45,391.73,2.24,,0.22,11.6,1.02,62406268.43,Corn
NMNX-7154,0-20,Loamy,14.49,1.47,6.158830619,1.98,68,41,16,1.17,410.82,373.52,3.04,,0.46,8.09,0.74,,Corn
NMNX-166,0-20,Loamy,23.48,1.37,6.047906679,0.86,93,41,17,0.48,461.66,,1.77,8.64,0.21,9.58,,408356348.53,Corn
NMNT-204,0-20,Clay,26.35,1.33,5.852607099,2.07,70,44,19,1.66,429.64,435.57,1.52,,0.46,,1.15,,Corn
NMNX-7192,0-20,Loamy,13.98,1.31,6.472523287,1.03,90,49,21,,447.58,,0.87,8.43,0.55,12.27,0.79,1710334291,Corn
NTXM-212,0-20,Loamy,21.6,,6.967057762,3,62,52,16,0.67,396.29,480.62,2.91,,0.23,7.8,1.07,413179689.06,Corn
NMNX-204,0-20,Clay,29.52,,6.082973754,0.6,92,44,16,0.52,464.36,439.22,1.08,10.27,0.35,10.47,0.8,84572546.4,Corn
